Optimizer,objfname,ExecutionTime,MinError,MeanError,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50,Iter51,Iter52,Iter53,Iter54,Iter55,Iter56,Iter57,Iter58,Iter59,Iter60,Iter61,Iter62,Iter63,Iter64,Iter65,Iter66,Iter67,Iter68,Iter69,Iter70,Iter71,Iter72,Iter73,Iter74,Iter75,Iter76,Iter77,Iter78,Iter79,Iter80,Iter81,Iter82,Iter83,Iter84,Iter85,Iter86,Iter87,Iter88,Iter89,Iter90,Iter91,Iter92,Iter93,Iter94,Iter95,Iter96,Iter97,Iter98,Iter99,Iter100
HHOL,F1,0.05,4.0442461363837275e-25,5.49425823109162e-17,18521.44,3728.02,1191.28,303.98,115.48,44.21,17.83,8.23,3.51,1.69,0.91,0.48,0.24,0.13,0.09,0.06,0.03,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHOL,F2,0.07,1.6496450426215343e-13,2.1690022248877852e-10,2919409.51,26.78,14.25,7.16,4.17,2.6,1.55,0.89,0.58,0.42,0.29,0.18,0.13,0.1,0.07,0.05,0.03,0.03,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHOL,F3,0.36,1.971615175040786e-21,9.2699379075774e-11,112229.05,61417.98,25464.46,14087.66,6012.82,3627.32,2524.86,2159.36,1803.12,721.35,458.77,428.44,336.69,205.28,44.94,29.66,20.36,15.78,10.57,7.87,5.64,4.29,3.5,3.08,2.84,2.07,1.73,1.54,1.48,1.06,0.49,0.45,0.21,0.19,0.1,0.07,0.04,0.03,0.02,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHOL,F4,0.05,2.5942510150813867e-14,7.706468941741421e-10,59.75,25.45,13.24,8.18,4.6,3.09,1.66,1.0,0.68,0.38,0.25,0.18,0.14,0.09,0.07,0.05,0.03,0.02,0.02,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHOL,F5,0.07,0.0003856489963599492,0.2114252335996718,447217.77,19719.93,2365.19,266.81,84.52,51.59,36.64,31.5,24.36,18.66,14.24,9.15,6.92,4.8,4.38,2.33,2.19,1.98,1.84,1.42,1.29,1.22,1.06,0.85,0.79,0.72,0.68,0.63,0.6,0.54,0.53,0.52,0.45,0.39,0.33,0.3,0.29,0.29,0.27,0.26,0.26,0.26,0.26,0.25,0.24,0.24,0.23,0.23,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.22,0.21
HHOL,F6,0.06,2.910978275211889e-06,0.0037840212824493897,25583.26,3702.1,1262.45,410.52,122.46,55.84,26.98,10.84,4.64,3.17,1.92,1.29,0.77,0.54,0.39,0.28,0.23,0.17,0.16,0.14,0.11,0.09,0.07,0.05,0.04,0.04,0.04,0.03,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHOL,F7,0.08,3.889667281158e-05,0.0008892597491146778,27.62,1.11,0.31,0.16,0.1,0.07,0.05,0.03,0.03,0.02,0.02,0.02,0.02,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHOL,F8,0.06,0.01413990228138573,446.9063363321604,-2608.3,-3574.86,-4599.81,-5713.28,-6425.91,-7079.97,-7514.03,-7754.0,-8253.08,-8814.35,-9472.15,-9563.66,-9683.81,-9991.17,-10048.98,-10433.58,-10558.0,-10737.11,-10789.2,-10891.56,-11018.9,-11025.98,-11077.93,-11298.37,-11337.33,-11351.57,-11465.6,-11476.77,-11492.31,-11520.34,-11618.85,-11676.42,-11737.43,-11755.21,-11952.75,-12098.97,-12100.57,-12101.52,-12102.13,-12104.5,-12106.07,-12113.86,-12113.92,-12114.0,-12114.45,-12114.83,-12115.9,-12116.12,-12116.4,-12116.59,-12116.74,-12116.79,-12117.18,-12117.99,-12118.02,-12118.09,-12118.44,-12118.47,-12118.57,-12118.83,-12119.47,-12120.03,-12120.08,-12120.62,-12120.98,-12121.03,-12121.09,-12121.12,-12121.18,-12121.29,-12121.32,-12121.35,-12121.38,-12121.43,-12121.52,-12121.61,-12121.65,-12121.86,-12121.95,-12122.03,-12122.13,-12122.22,-12122.29,-12122.33,-12122.39,-12122.44,-12122.46,-12122.48,-12122.49,-12122.53,-12122.54,-12122.55,-12122.55,-12122.56,-12122.56,-12122.57,-12122.58,-12122.59,-12122.59,-12122.59
HHOL,F9,0.06,0.0,0.0,352.26,246.41,187.52,98.2,59.84,32.46,14.47,7.51,4.88,2.45,1.47,0.27,0.18,0.07,0.04,0.02,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HHOL,F10,0.08,7.549516567451064e-15,2.504491133000405e-10,16.95,11.36,8.0,5.31,3.64,2.66,1.57,1.06,0.7,0.46,0.36,0.27,0.16,0.12,0.07,0.04,0.03,0.03,0.02,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
