Optimizer,objfname,ExecutionTime,Iter1,Iter2,Iter3,Iter4,Iter5,Iter6,Iter7,Iter8,Iter9,Iter10,Iter11,Iter12,Iter13,Iter14,Iter15,Iter16,Iter17,Iter18,Iter19,Iter20,Iter21,Iter22,Iter23,Iter24,Iter25,Iter26,Iter27,Iter28,Iter29,Iter30,Iter31,Iter32,Iter33,Iter34,Iter35,Iter36,Iter37,Iter38,Iter39,Iter40,Iter41,Iter42,Iter43,Iter44,Iter45,Iter46,Iter47,Iter48,Iter49,Iter50
SSA,F18,0.08345270156860352,0.0,24.862199332065167,24.862199332065167,24.862199332065167,24.862199332065167,24.862199332065167,24.862199332065167,24.862199332065167,24.862199332065167,24.862199332065167,24.862199332065167,24.862199332065167,12.63060382312314,12.63060382312314,12.63060382312314,12.63060382312314,10.416418941809669,10.416418941809669,4.860532924014746,4.860532924014746,4.860532924014746,3.109059312414328,3.0447376575053413,3.0447376575053413,3.0291384859908694,3.0101634794060077,3.0093651434309794,3.0052659464424973,3.0052659464424973,3.0014413478789077,3.0014413478789077,3.0000368128678745,3.0000368128678745,3.0000017448119722,3.0000017448119722,3.0000017448119722,3.0000017448119722,3.0000010322194504,3.0000009173054947,3.0000006693748262,3.0000003755094755,3.0000000637716635,3.0000000367035127,3.0000000045966546,3.0000000040496926,3.0000000040496926,3.000000000390151,3.000000000072322,3.000000000072322,3.000000000001759
SSA,F18,0.09269356727600098,0.0,32.0886112404962,7.516892635635995,7.516892635635995,7.516892635635995,7.516892635635995,7.516892635635995,7.516892635635995,7.516892635635995,7.516892635635995,7.516892635635995,3.6782147389681907,3.6782147389681907,3.6782147389681907,3.6782147389681907,3.6782147389681907,3.6782147389681907,3.6782147389681907,3.6782147389681907,3.6782147389681907,3.578380981428543,3.240435454565748,3.1529319806910037,3.0798901093234368,3.0798901093234368,3.0798901093234368,3.0013802079819687,3.0013802079819687,3.0008557010050207,3.0008557010050207,3.0008557010050207,3.0004871865964704,3.0004871865964704,3.0002357199353833,3.0001114283142183,3.00000940696604,3.000006203358295,3.000006203358295,3.0000014075827255,3.0000006845184854,3.000000042299024,3.000000007997277,3.000000007997277,3.000000007997277,3.000000000694915,3.000000000694915,3.0000000002632756,3.000000000032586,3.000000000009767,3.000000000000077
SSA,F18,0.08458685874938965,0.0,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.7832140946476716,3.521317883398007,3.3338780054505923,3.3338780054505923,3.3338780054505923,3.3338780054505923,3.3338780054505923,3.0850735858779723,3.0850735858779723,3.0850735858779723,3.0066277417943006,3.0066277417943006,3.0066277417943006,3.0066277417943006,3.000518201991849,3.0000669341550923,3.0000669341550923,3.0000668748344923,3.0000668748344923,3.0000133204147326,3.0000043440782096,3.000000437901062,3.000000437901062,3.0000000244573504,3.0000000244573504,3.0000000244573504,3.000000013043577,3.0000000101240305,3.0000000095422545,3.0000000017999247,3.000000000090918,3.000000000000474,3.000000000000474,3.0000000000001372
SSA,F19,0.22930550575256348,0.0,-3.3539104869614147,-3.3539104869614147,-3.3539104869614147,-3.3539104869614147,-3.364030089784242,-3.364030089784242,-3.364030089784242,-3.364030089784242,-3.7226862661456046,-3.7226862661456046,-3.7226862661456046,-3.7226862661456046,-3.7226862661456046,-3.7226862661456046,-3.8246693148587823,-3.8246693148587823,-3.8246693148587823,-3.8246693148587823,-3.8246693148587823,-3.8246693148587823,-3.8246693148587823,-3.8246693148587823,-3.8246693148587823,-3.834785864902161,-3.834785864902161,-3.834785864902161,-3.835372700689881,-3.8397624252223475,-3.840447355087039,-3.8413893045118304,-3.8418298481070816,-3.8422693867815423,-3.842784062739475,-3.8430272857250087,-3.843188434412037,-3.8432827045022275,-3.843341332888826,-3.843384947590936,-3.843406555611292,-3.843419293481635,-3.843428074380303,-3.843432858391799,-3.8434350453699686,-3.843436739593776,-3.843437637739895,-3.8434381839012097,-3.8434384890264344,-3.843438636498263,-3.8434387217054744
SSA,F19,0.22961187362670898,0.0,-3.2478068731183183,-3.2478068731183183,-3.2478068731183183,-3.2478068731183183,-3.2478068731183183,-3.2478068731183183,-3.2478068731183183,-3.2901881047961306,-3.663136073631917,-3.7572915469874224,-3.784464413803955,-3.784464413803955,-3.784464413803955,-3.784464413803955,-3.784464413803955,-3.784464413803955,-3.784464413803955,-3.784736116090605,-3.784736116090605,-3.8161049422282276,-3.8324042460114534,-3.8324042460114534,-3.839657246009947,-3.861370483250864,-3.861370483250864,-3.861946324565979,-3.8621527029126073,-3.8625891456169428,-3.862617649417297,-3.8627077788626067,-3.8627077788626067,-3.8627209727477365,-3.8627209727477365,-3.8627331291971183,-3.8627333575932563,-3.8627340150119673,-3.8627364529232007,-3.862738943307307,-3.86273990929525,-3.8627406792462935,-3.862741034835253,-3.8627412258891898,-3.8627413733147824,-3.862741466838359,-3.862741505227449,-3.8627415321889056,-3.862741548830317,-3.862741557265218,-3.862741560980705
SSA,F19,0.23278141021728516,0.0,-3.2693239428638172,-3.2693239428638172,-3.2693239428638172,-3.2693239428638172,-3.2693239428638172,-3.2693239428638172,-3.2693239428638172,-3.2693239428638172,-3.2693239428638172,-3.2693239428638172,-3.2693239428638172,-3.2693239428638172,-3.557082909180384,-3.7243720082628533,-3.7243720082628533,-3.7243720082628533,-3.7243720082628533,-3.7243720082628533,-3.7243720082628533,-3.7243720082628533,-3.732811611706828,-3.732811611706828,-3.7366589773682257,-3.756056405968977,-3.772160944605435,-3.772160944605435,-3.778443907905134,-3.778443907905134,-3.7823118667835924,-3.7842445504396025,-3.785714800215646,-3.7866852377178084,-3.7872691670968885,-3.7877956631432044,-3.788075535450414,-3.788250531198571,-3.788366105788688,-3.788434737662412,-3.7884749515069474,-3.788493084038553,-3.7885085224718997,-3.7885163227868466,-3.7885220780234774,-3.788525090535621,-3.788526650247139,-3.7885275574799575,-3.788528103879445,-3.7885284225763045,-3.7885285706339866
SSA,F19,0.2289586067199707,0.0,-3.3288605319797426,-3.3288605319797426,-3.3288605319797426,-3.3288605319797426,-3.3497176750784474,-3.674983710323359,-3.674983710323359,-3.674983710323359,-3.674983710323359,-3.674983710323359,-3.674983710323359,-3.674983710323359,-3.674983710323359,-3.674983710323359,-3.674983710323359,-3.674983710323359,-3.674983710323359,-3.6757525584607773,-3.8603865387408547,-3.8603865387408547,-3.8603865387408547,-3.8603865387408547,-3.8603865387408547,-3.8603865387408547,-3.8603865387408547,-3.86118596142463,-3.8612282939002642,-3.861952310642692,-3.8620047490652905,-3.8620047490652905,-3.8620449794078935,-3.862277410783008,-3.862297992619663,-3.862351234653726,-3.862358601237201,-3.8623755540761806,-3.862384946891132,-3.862390731571528,-3.8623939416033295,-3.8623959431155446,-3.8623972551336925,-3.86239801930903,-3.8623984421200985,-3.862398642317009,-3.8623987778020306,-3.862398855986397,-3.8623988941402407,-3.8623989195113797,-3.8623989321291243
SSA,F19,0.22951531410217285,0.0,-3.5123704763987416,-3.5123704763987416,-3.5123704763987416,-3.5123704763987416,-3.5123704763987416,-3.7672506117716287,-3.8362135856882165,-3.8362135856882165,-3.8362135856882165,-3.8362135856882165,-3.8362135856882165,-3.8362135856882165,-3.8362135856882165,-3.8362135856882165,-3.8362135856882165,-3.8362135856882165,-3.8362135856882165,-3.8362135856882165,-3.8460469340315964,-3.8460469340315964,-3.8460469340315964,-3.8460469340315964,-3.8515950187807553,-3.856195311944827,-3.856195311944827,-3.857010717323231,-3.858722418663964,-3.859680456996046,-3.860177757897907,-3.8609833174565855,-3.8612849021174354,-3.8614841681994565,-3.861584343165454,-3.8616361961747305,-3.86166872271195,-3.8617051217051515,-3.861725652611239,-3.8617334534143697,-3.861738265723607,-3.861742114690645,-3.861744415561942,-3.861745463928325,-3.8617461228367826,-3.8617465426511597,-3.861746772906581,-3.8617469089691157,-3.8617469705229714,-3.8617470052554945,-3.8617470266813982
SSA,F19,0.2283613681793213,0.0,-3.760898491283604,-3.760898491283604,-3.760898491283604,-3.760898491283604,-3.760898491283604,-3.760898491283604,-3.760898491283604,-3.760898491283604,-3.760898491283604,-3.760898491283604,-3.760898491283604,-3.760898491283604,-3.766113076885028,-3.7881037157164754,-3.8099633758276408,-3.824204218894757,-3.84604488756077,-3.84604488756077,-3.84604488756077,-3.8521875262617415,-3.8521875262617415,-3.8521875262617415,-3.8521875262617415,-3.8542270239123404,-3.8542270239123404,-3.8542270239123404,-3.85613515189088,-3.8573073055378844,-3.858022977761104,-3.8587649973424503,-3.8587694004586224,-3.8594329481254466,-3.859555964130095,-3.8596610135829343,-3.8597206290064654,-3.8597487139790587,-3.8597704065043836,-3.859788641807902,-3.859799358955015,-3.859805889473978,-3.859809479283329,-3.8598113523659947,-3.8598126501205936,-3.85981324951101,-3.859813614483479,-3.859813826278426,-3.859813964246581,-3.8598140318317062,-3.859814065854932
SSA,F19,0.2284550666809082,0.0,-3.7010639121519557,-3.7010639121519557,-3.7010639121519557,-3.7010639121519557,-3.7010639121519557,-3.7010639121519557,-3.7010639121519557,-3.7010639121519557,-3.7010639121519557,-3.7010639121519557,-3.7010639121519557,-3.7010639121519557,-3.7010639121519557,-3.762338624200228,-3.762338624200228,-3.762338624200228,-3.762338624200228,-3.7885256000810457,-3.7885256000810457,-3.814755161261857,-3.8232282171238934,-3.8232282171238934,-3.8354095985255285,-3.835526303455392,-3.836758050586394,-3.847928477634648,-3.848545712383937,-3.8494823612172,-3.851746421370186,-3.852125785405619,-3.8524802102394458,-3.853267324587622,-3.853616424651904,-3.853805220147757,-3.8538988268078005,-3.853967968147831,-3.8540021793688277,-3.8540259018017573,-3.8540424905727044,-3.854052913204708,-3.854058499441532,-3.854062020112332,-3.854064144326791,-3.854065310932138,-3.8540659004938176,-3.854066265689358,-3.85406645636695,-3.854066572360186,-3.8540666322998343
SSA,F19,0.22590899467468262,0.0,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.616718199511419,-3.6878237224403425,-3.6878237224403425,-3.7055318426145494,-3.7794201100590734,-3.7794201100590734,-3.808481054371971,-3.808481054371971,-3.8120390666669732,-3.8264353470431,-3.8288881662703367,-3.832466950752009,-3.835782938674239,-3.837365966129562,-3.8375872911180178,-3.8379402974136836,-3.838521770215065,-3.838797243578592,-3.838966703165015,-3.8390686933892546,-3.8391415332729237,-3.8391818723791173,-3.8392064589781123,-3.8392222402221963,-3.8392314386958213,-3.8392361598074762,-3.8392397955996254,-3.8392415166421605,-3.839242677964597,-3.839243224877772,-3.839243585188159,-3.8392437694841823,-3.8392438556392285
SSA,F19,0.2304854393005371,0.0,-3.527634579317446,-3.527634579317446,-3.527634579317446,-3.527634579317446,-3.527634579317446,-3.527634579317446,-3.527634579317446,-3.527634579317446,-3.527634579317446,-3.527634579317446,-3.527634579317446,-3.527634579317446,-3.6650258186255993,-3.6650258186255993,-3.6650258186255993,-3.6650258186255993,-3.706258102039021,-3.706258102039021,-3.706258102039021,-3.841103023865146,-3.841103023865146,-3.857582295137058,-3.857582295137058,-3.857582295137058,-3.857975589048232,-3.8616441803675063,-3.8616441803675063,-3.8616441803675063,-3.8616441803675063,-3.861859286271626,-3.8620652311884607,-3.8621317681509177,-3.8622199453820354,-3.8622785358565035,-3.8623074938470325,-3.862320149100462,-3.8623304453474545,-3.862334671591702,-3.8623385537507033,-3.8623409106315014,-3.8623421307210526,-3.8623429454251905,-3.8623434748760497,-3.862343755692028,-3.8623439105482134,-3.862343991672776,-3.8623440263169178,-3.862344055584162,-3.862344069219393
SSA,F19,0.22879910469055176,0.0,-3.5262464016904715,-3.5262464016904715,-3.5262464016904715,-3.5262464016904715,-3.5262464016904715,-3.535925651662802,-3.535925651662802,-3.535925651662802,-3.535925651662802,-3.779956157714123,-3.779956157714123,-3.793617807337847,-3.793617807337847,-3.793617807337847,-3.793617807337847,-3.793617807337847,-3.793617807337847,-3.793617807337847,-3.8331731339948028,-3.843399270735028,-3.8453772823078474,-3.845952975143554,-3.845952975143554,-3.846868733747711,-3.8484110541576078,-3.8498061233339547,-3.849930751556555,-3.8528511284276807,-3.8538968491931853,-3.8542041412200465,-3.854998233848702,-3.855243828566805,-3.855477061740097,-3.8556169927921853,-3.8556763548539306,-3.855742290200837,-3.8557865190575535,-3.85581073832056,-3.8558265466429216,-3.855834538327964,-3.8558388621326865,-3.855842153895532,-3.8558440470961353,-3.8558449420744005,-3.8558455379604593,-3.8558458127288304,-3.85584598672877,-3.855846086599543,-3.855846136022251
PSO,F5,0.6474452018737793,2193236.699800439,684315.0748802243,684315.0748802243,665791.7950188265,554596.7481491907,554596.7481491907,543503.001354037,543503.001354037,534442.3362612462,351965.515714179,351965.515714179,351965.515714179,351965.515714179,264509.6371944102,264509.6371944102,261878.4207992931,237716.07027243383,237716.07027243383,215662.0232333222,215662.0232333222,199662.732096251,199662.732096251,188578.85780014706,188578.85780014706,166580.95455004356,153999.31949261806,144986.7168034747,144986.7168034747,136655.21018903897,136655.21018903897,110042.32282979769,110042.32282979769,65591.44874700616,53969.303180379306,53969.303180379306,53969.303180379306,44756.03042443988,41091.79945693615,41091.79945693615,41091.79945693615,35717.93109700574,34470.601749383095,24741.590883672787,20750.561543244046,20750.561543244046,20750.561543244046,19458.971401610066,17183.217483189175,17183.217483189175,16630.406741688545
PSO,F5,0.6537463665008545,3010761.0059416657,767027.8619375296,725721.9039265811,725721.9039265811,725721.9039265811,725721.9039265811,725721.9039265811,725721.9039265811,619690.9368591263,548244.3199216409,548244.3199216409,516577.001388533,516577.001388533,516577.001388533,516577.001388533,501560.5048826138,436538.28881680523,288817.6488758094,288817.6488758094,161862.8995806203,161862.8995806203,161862.8995806203,161862.8995806203,161862.8995806203,161862.8995806203,118641.97777832596,118641.97777832596,111787.39038993332,87675.86136151422,87675.86136151422,49045.63470789932,42307.94239476611,41581.97523372762,41581.97523372762,40506.9396020762,40506.9396020762,37493.86026436983,37493.86026436983,37493.86026436983,33972.7029584674,24623.04423752258,23342.36642346972,23342.36642346972,21258.97416736123,18275.86518293046,17734.75199773109,17734.75199773109,17734.75199773109,15729.27873146361,15729.27873146361
PSO,F5,0.645378589630127,3732861.642878244,908311.3174448005,908311.3174448005,860653.1911337257,772944.8794545181,772944.8794545181,772944.8794545181,635216.1437860829,635216.1437860829,635216.1437860829,635216.1437860829,589641.1122418758,589641.1122418758,528030.2988027195,528030.2988027195,528030.2988027195,390880.3566939252,377845.6582945623,275566.60679523903,275566.60679523903,275566.60679523903,204701.82660262467,204701.82660262467,204701.82660262467,185351.00198897356,185351.00198897356,166165.99286093246,132992.43496024073,113038.85181715933,113038.85181715933,113038.85181715933,80048.80103105756,80048.80103105756,61707.73088697133,45555.39251243664,36450.12612791799,36450.12612791799,36450.12612791799,36450.12612791799,33609.428090186804,33609.428090186804,31795.71373326833,26058.41707878495,23341.631074436402,23341.631074436402,22213.238580489964,20268.955345201895,16526.05292970385,13789.859821186386,13621.857446577165
PSO,F5,0.650219202041626,2522445.3163210987,623963.2398283171,623963.2398283171,540398.3607262796,484597.6513214021,387954.58953366755,296776.02397524257,296776.02397524257,219048.25899306536,219048.25899306536,219048.25899306536,218928.18211919922,218928.18211919922,218928.18211919922,218928.18211919922,185153.9851648529,185153.9851648529,185153.9851648529,163455.1939831974,163455.1939831974,111448.51487231962,111448.51487231962,108938.02561869116,108938.02561869116,91769.8705198651,91769.8705198651,79420.41851407729,75648.46005112534,63216.303802634364,63216.303802634364,46429.98339384097,46429.98339384097,39745.011331930706,39745.011331930706,37573.985601327346,29932.443813345464,29932.443813345464,29932.443813345464,15350.195803572768,13166.643553665368,13166.643553665368,13166.643553665368,13166.643553665368,10601.0840804282,8528.042488662264,4865.109040881019,4865.109040881019,4360.939119025157,4360.939119025157,4031.0403389271855
PSO,F5,0.6471326351165771,3240133.5351027986,788037.1402690698,788037.1402690698,788037.1402690698,629403.3549925761,629403.3549925761,557562.8036880079,557562.8036880079,409080.677731361,388491.6417866037,278050.4687944426,278050.4687944426,278050.4687944426,278050.4687944426,219599.77358548148,148951.95252107896,148951.95252107896,126743.50322356471,102644.53216359083,102644.53216359083,92062.17214199736,92062.17214199736,92062.17214199736,92062.17214199736,92062.17214199736,85285.46371209722,85285.46371209722,45894.364578942506,45894.364578942506,45894.364578942506,45894.364578942506,36456.15894906609,36456.15894906609,33422.23709644351,32390.728742384254,32390.728742384254,21912.438664037938,21912.438664037938,21912.438664037938,21912.438664037938,18289.69206271646,18289.69206271646,18289.69206271646,17912.29739720288,13114.460055824638,12923.855119399515,8317.883585046646,8316.46389238128,6302.50713634541,5501.17380378669
PSO,F5,0.6546032428741455,2468240.090724787,254297.6143521723,254297.6143521723,254297.6143521723,254297.6143521723,130881.24627781704,130881.24627781704,130881.24627781704,130881.24627781704,105579.13869138536,105579.13869138536,105579.13869138536,105579.13869138536,80174.19553520504,80174.19553520504,62428.20081044233,62428.20081044233,62428.20081044233,62428.20081044233,62428.20081044233,62428.20081044233,62428.20081044233,62428.20081044233,44816.02274915145,44816.02274915145,41802.23007220124,41802.23007220124,41802.23007220124,41802.23007220124,35331.5218734755,30489.04352819813,30489.04352819813,17003.667988529167,17003.667988529167,17003.667988529167,17003.667988529167,14327.232555679384,14327.232555679384,11962.898940043478,10900.35690379377,9290.084356972387,8799.137721905807,8355.350738785612,6919.495257571315,6421.960172672787,6421.960172672787,5239.197549521406,5103.759331076322,5103.759331076322,3935.911927187458
PSO,F5,0.6503453254699707,3746658.4618347376,906959.9999873337,906959.9999873337,898266.4865461667,698633.093431802,583969.3983469491,583969.3983469491,583969.3983469491,583969.3983469491,470009.71044361335,125187.06572088244,125187.06572088244,125187.06572088244,125187.06572088244,125187.06572088244,125187.06572088244,125187.06572088244,125187.06572088244,125187.06572088244,125187.06572088244,125187.06572088244,125187.06572088244,109648.84147395266,105995.95850837289,73888.83558613223,73888.83558613223,73888.83558613223,73888.83558613223,54267.075971399114,54267.075971399114,54267.075971399114,54267.075971399114,54267.075971399114,52757.46371023572,49255.24230529841,49255.24230529841,28205.60554138003,28205.60554138003,28205.60554138003,27433.779494576942,27433.779494576942,27433.779494576942,25491.68786719084,25344.653009522255,22127.832830372747,20030.211858293776,17291.40927882951,15633.469924244193,15633.469924244193,14221.685020346784
PSO,F5,0.6513822078704834,3155988.2677816967,424339.0628136947,424339.0628136947,424339.0628136947,424339.0628136947,424339.0628136947,396919.6233031641,383237.01133797684,383237.01133797684,383237.01133797684,338196.2037248233,338196.2037248233,338196.2037248233,338196.2037248233,108221.92358871757,108221.92358871757,108221.92358871757,108221.92358871757,108221.92358871757,108221.92358871757,104346.61531564542,104346.61531564542,96278.8146907374,96278.8146907374,96278.8146907374,53245.0777345783,53245.0777345783,53245.0777345783,53245.0777345783,53245.0777345783,46790.56279040185,38059.65486593085,32413.384896774027,32413.384896774027,29724.14861674488,29724.14861674488,29170.845319506112,29170.845319506112,25621.845705035932,23091.912953635074,21663.14567626155,21663.14567626155,18829.073866595187,14855.758875116435,14855.758875116435,14855.758875116435,14600.441276573594,14022.39074384401,11211.189835350171,11211.189835350171
PSO,F5,0.6491739749908447,4572594.117342876,847779.4973117457,735945.7650169041,735945.7650169041,735945.7650169041,683577.249830756,435227.96153911925,435227.96153911925,387991.4051700999,360290.2742611733,327525.24925318384,327525.24925318384,265903.99849653506,265903.99849653506,265903.99849653506,222007.90524481615,222007.90524481615,213236.47761539763,213236.47761539763,213236.47761539763,213236.47761539763,139915.44795141544,139915.44795141544,120609.06250657719,120609.06250657719,115743.84997547361,115743.84997547361,106319.6394511541,106319.6394511541,106319.6394511541,53943.152225259764,53943.152225259764,48664.27569461962,48664.27569461962,45695.84943474431,45695.84943474431,44266.712774583655,41447.21553022977,41447.21553022977,29738.146883473506,26295.413543403105,26295.413543403105,26295.413543403105,23946.560684881573,23946.560684881573,22525.330206002134,22525.330206002134,19102.422265872206,19102.422265872206,16483.532649907764
PSO,F5,0.6534450054168701,2662435.936100241,617537.7293877704,587626.209170342,587626.209170342,587626.209170342,587626.209170342,491998.5387359767,491998.5387359767,491998.5387359767,491998.5387359767,491998.5387359767,491998.5387359767,491998.5387359767,464068.8183747336,464068.8183747336,371413.89138804364,350087.4411925837,263639.4766980128,263639.4766980128,243976.78015798563,228813.79143109918,228813.79143109918,212073.43342436326,185319.59642042103,144675.85672652285,144675.85672652285,144675.85672652285,123376.42823357863,123376.42823357863,123376.42823357863,113516.21297577616,106186.48408417281,106186.48408417281,78422.82746430262,70383.33398170852,70383.33398170852,70383.33398170852,70383.33398170852,52123.76934521339,52123.76934521339,38165.156899257265,35041.69124718621,29351.75403615177,29351.75403615177,21190.67428455585,21190.67428455585,21190.67428455585,19641.750443768833,18102.977425623416,18102.977425623416
PSO,F6,0.6447136402130127,64287.69611347628,63507.03279738998,55322.7517112145,48418.60136768608,41082.442889056074,35971.48212764806,31523.281716658483,25127.01223584706,20910.642962479476,16315.678702336196,12660.055397481012,10172.156028589945,7251.303879916481,4862.712834237444,3648.870819767295,2006.3238191015332,1710.6817975306185,1710.6817975306185,1404.8448529308723,1404.8448529308723,1381.488745894695,1145.0703432555738,1091.260341701984,907.5832172701109,903.0676731029805,849.8395235826703,694.6155939864702,655.3690406206438,535.3930562213359,484.71799076257395,469.5699244394148,362.3698758888197,311.4774668442998,265.3657168631201,265.31400532459025,233.47299682697832,215.07330724828782,215.07330724828782,178.12102707075204,176.2503901487237,171.5641419720478,156.24028036003352,141.84449352276664,141.84449352276664,131.25362165195574,113.34395233615368,100.31323883594825,100.31323883594825,91.26481997474241,85.61905491688925
PSO,F6,0.6403975486755371,69125.07815351826,59566.75960206875,50207.873506054566,43373.305378719044,36817.33685728233,31782.771728876825,25513.64367374583,20576.61208551593,17567.226771337915,14809.088521068992,12075.107388613826,8776.931641579476,7166.616797902567,5150.989500122454,3720.5325027820745,2805.1188044289925,2161.8015329464574,1685.9807179310335,1626.924056365419,1437.7696989244196,1360.0701926985532,1021.1254566060383,824.4849989768073,726.8734620984995,706.1377418143403,638.3406936540665,531.53059406675,489.00214829106784,454.93977890230457,436.22050037482535,365.79879351144524,312.6338375035928,304.8708101799612,282.19043388036306,239.9142013167706,219.18329971521334,197.65630787827047,167.2698159874315,158.00648994042848,146.76276282101617,93.76951899040466,93.76951899040466,90.51796075462417,75.74683202304561,75.74683202304561,73.88808300060823,55.15097197731543,51.257803249576455,43.95291045424837,37.254855805100455
PSO,F6,0.6426620483398438,72963.7794401448,68044.57316706933,59704.03400246763,53726.12305276265,49418.231652040464,42314.40914027394,36407.09825122209,30578.029946533217,25269.02913469904,21047.19318768866,16961.179660720663,13803.318364183337,10215.231103466684,8290.036707909798,6517.050624394315,4685.14808585555,3608.2598986660123,3114.3691689856,2669.049281152302,2109.8965846542924,1800.4489864493344,1518.8325465534294,1395.0460906709518,1248.5432733379037,1109.4348662227912,982.2069461911193,941.4367728795226,855.9461272595879,715.8272008876194,637.1894084931923,608.5636369384553,491.45235868436083,451.64108448662824,400.15625649950397,357.43834824034957,321.5375600681579,299.27321124173307,251.9948760678002,181.23657447852727,126.34379640349883,113.76106253844004,94.58505259771724,94.58505259771724,94.53677415033049,88.80155270592479,84.682518337977,80.90366415283516,74.96810550386387,69.5702240223399,69.5702240223399
PSO,F6,0.6393470764160156,64791.456303469844,61900.45993326159,53947.632762565234,47337.98018918579,40629.625304481706,35630.850111610285,29449.508797847833,24046.347372020224,20128.731297498274,17801.23356838756,13527.884423880878,10783.190737974246,7792.781078452179,5900.282360797646,4332.256384489553,3544.430253998873,2806.817834911094,2578.748864293191,2057.5610097584745,1692.5388589724562,1566.5091149754694,1361.5734481487477,1258.4874650920679,1098.4562691600597,960.4744368082316,807.9628423969377,621.9193600307062,571.0856392643234,571.0856392643234,472.9227874400593,401.90636768755195,338.93022769915206,282.93486873390225,222.5201124598984,214.74583652432005,167.17901169103874,163.2217417724341,145.47944635675418,145.47944635675418,141.19104463205943,124.38958632124307,124.38958632124307,68.54436036720384,68.54436036720384,68.54436036720384,58.114363855953364,53.92264774704543,46.46942464722158,43.125902441922406,42.26155130909175
PSO,F6,0.6524467468261719,67425.46877015776,62562.73942417909,53167.64381638817,46424.0134736979,41198.80660628164,35439.17690035135,29849.316422937845,26019.294417534744,21390.068390082528,16307.899933310864,12188.305704432036,9538.21866730683,7077.771188933603,5753.637354964314,4523.919862509424,3081.939986900222,2827.1810403656336,2238.2824688753153,1912.939425780504,1737.697803039897,1482.2669788458845,1129.8532978633154,867.7759223046799,790.3534210721224,707.0796262849553,623.8220345422504,487.6865805121442,431.2316765363313,396.4624416132072,322.8235546309011,303.62495277810416,301.6223735783456,201.5908207338351,199.50634445775603,185.15487120128194,183.61906365859406,156.7316647647231,103.17306766828892,103.17306766828892,88.88338555875906,88.88338555875906,88.88338555875906,81.58496381623854,75.28537961771258,73.26314070784375,65.83667569040135,62.289443426197046,59.66311046665437,54.4451748672388,52.25053050022321
PSO,F6,0.6473112106323242,62427.64404198449,60649.746380172146,53317.79316664268,45220.80070083637,38833.93931191307,33446.011630128414,29051.931988168686,23658.783297853788,19289.35884427676,15630.254367298967,12703.537503525398,10831.884131815663,8105.279596145844,6355.293302829679,4236.751713890503,3446.8189340823515,2867.1154210179916,2536.192645818336,2238.4646139454503,2024.5764002090625,1756.2310401338182,1486.1712817427153,1195.9362820195522,1016.6262151352141,1016.6262151352141,927.5034254577022,784.7608149567768,737.4579697851784,699.793544883332,664.7369966965143,525.1018090046042,518.0802756862693,498.27248881229167,437.6259537065829,382.75722333935676,295.97140452696794,284.27153495703897,205.3730857069198,177.31707559576097,148.58819337384097,133.94690912099355,131.94308282469098,117.62341943749178,117.62341943749178,115.89891121576164,111.80857669269993,109.90949110677151,94.41767503766451,73.69134322695734,73.69134322695734
PSO,F6,0.6506533622741699,74750.55398827966,65862.03870915656,57243.472725627886,49089.21760764395,43334.88315525357,38498.46984590417,32625.223022108254,27591.005579855562,23382.574557278745,19512.344241798837,13887.173320944963,10768.911962491262,7903.678326825268,5015.727746488304,3915.066006513592,2333.8868061660537,1732.3425231846395,1701.3367998447259,1341.1813026392197,1090.641026256171,815.6166615501861,675.9989417784038,603.5421351572046,437.35294762438906,368.9568094461087,339.9558477004895,288.8201461664499,273.4634298361988,273.4634298361988,245.6892872051369,245.6892872051369,245.6892872051369,215.31986396260535,190.98372835616343,175.9229723241607,164.564539706972,156.32193706967922,154.93501256460013,127.91042030946126,103.95132265059715,99.65044414712565,94.71566994844855,94.71566994844855,61.28502137972033,61.28502137972033,54.976487322585506,54.976487322585506,54.976487322585506,51.148442298529915,51.148442298529915
PSO,F6,0.6427528858184814,68610.5562187586,61985.88872680755,55468.7035792119,47189.122951083285,41366.711948459575,34836.43408894325,30342.817891199873,26714.31718304427,21252.96595500984,17518.05109323963,14697.291245470675,10782.827356961874,7529.409933255249,5388.827665601852,3777.0779116245185,3034.3612753965867,2520.080760941191,2157.920075792138,1907.1030409570662,1853.1256976730865,1461.0147857324228,1353.6203735575712,961.7733926587971,869.9214023174906,765.8187488372502,674.9474291232585,515.003978852967,440.2396854064707,438.7066923474199,334.68330732064044,334.68330732064044,334.68330732064044,321.5670991143444,284.07551997327437,225.41568201499985,194.58129251357184,173.14067551988785,166.39137629670643,151.4580229922256,147.61489664660334,133.01027344066875,110.02582943038429,102.85415281362539,91.99965592044036,91.99965592044036,85.28597618500943,85.28597618500943,74.61073800498889,68.10203232761928,67.23046151729088
